File created2022-08-31 20:09:07,226 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:09:07] "GET / HTTP/1.1" 200 1035 0.007999
2022-08-31 20:26:14,232 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:26:14] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.003001
2022-08-31 20:26:14,558 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:26:14] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.007001
2022-08-31 20:26:14,565 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:26:14] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.005001
2022-08-31 20:35:55,894 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:35:55] "GET / HTTP/1.1" 200 18434 0.011647
2022-08-31 20:35:56,139 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:35:56] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.219602
2022-08-31 20:35:56,143 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:35:56] "GET /css/style.css HTTP/1.1" 200 336 0.001997
2022-08-31 20:35:56,147 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:35:56] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.003001
2022-08-31 20:35:56,192 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:35:56] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.006007
2022-08-31 20:35:56,211 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:35:56] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.003996
2022-08-31 20:37:14,116 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:37:14] "GET / HTTP/1.1" 200 18330 0.013535
2022-08-31 20:37:14,335 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:37:14] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.195331
2022-08-31 20:37:14,340 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:37:14] "GET /css/style.css HTTP/1.1" 200 336 0.002628
2022-08-31 20:37:14,346 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:37:14] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.005003
2022-08-31 20:37:14,378 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:37:14] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.005992
2022-08-31 20:37:14,407 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:37:14] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.006006
2022-08-31 20:38:06,033 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:38:06] "GET /css/bootstrap.min.css HTTP/1.1" 304 148 0.001003
2022-08-31 20:38:06,036 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:38:06] "GET /css/style.css HTTP/1.1" 304 140 0.001998
2022-08-31 20:38:06,092 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:38:06] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.004996
2022-08-31 20:38:06,097 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:38:06] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.003997
2022-08-31 20:39:23,270 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:39:23] "GET / HTTP/1.1" 200 18624 0.007004
2022-08-31 20:39:23,299 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:39:23] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.002991
2022-08-31 20:39:23,302 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:39:23] "GET /css/style.css HTTP/1.1" 200 336 0.001998
2022-08-31 20:39:23,306 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:39:23] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.002997
2022-08-31 20:39:23,372 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:39:23] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.006006
2022-08-31 20:39:23,634 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:39:23] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.004997
2022-08-31 20:40:34,795 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:40:34] "GET / HTTP/1.1" 200 18330 0.003996
2022-08-31 20:40:34,824 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:40:34] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.003002
2022-08-31 20:40:34,826 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:40:34] "GET /css/style.css HTTP/1.1" 200 336 0.001003
2022-08-31 20:40:34,831 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:40:34] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.004005
2022-08-31 20:40:34,890 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:40:34] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.005998
2022-08-31 20:40:34,903 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:40:34] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.004997
